Timestamp, Temperature (C), Humidity
"Dec 02, 2017 04:19:52 AM",27.3,63.2
"Dec 02, 2017 04:14:41 AM",27.2,63.8
"Dec 02, 2017 04:09:43 AM",27.1,64.4
"Dec 02, 2017 04:04:45 AM",27.1,64.5
"Dec 02, 2017 03:59:45 AM",27.1,64
"Dec 02, 2017 03:54:43 AM",27.2,63.7
"Dec 02, 2017 03:49:45 AM",27.4,63
"Dec 02, 2017 03:44:50 AM",27.3,63.2
"Dec 02, 2017 03:39:50 AM",27.3,63.4
"Dec 02, 2017 03:34:59 AM",27.2,63.5
"Dec 02, 2017 03:29:46 AM",27.1,63.5
"Dec 02, 2017 03:24:51 AM",27.2,63.3
"Dec 02, 2017 03:19:44 AM",27.3,63
"Dec 02, 2017 03:14:49 AM",27.2,63.1
"Dec 02, 2017 03:09:54 AM",27.2,63.3
"Dec 02, 2017 03:04:55 AM",27.2,63.4
"Dec 02, 2017 03:00:12 AM",27.2,63.6
"Dec 02, 2017 02:54:52 AM",27.2,63.6
"Dec 02, 2017 02:49:49 AM",27.2,63.5
"Dec 02, 2017 02:44:50 AM",27.2,63.4
"Dec 02, 2017 02:39:50 AM",27.3,63.3
"Dec 02, 2017 02:34:55 AM",27.3,63.2
"Dec 02, 2017 02:29:56 AM",27.2,63.6
"Dec 02, 2017 02:24:56 AM",27.2,63.6
"Dec 02, 2017 02:20:08 AM",27.2,63.5
"Dec 02, 2017 02:14:58 AM",27.3,63.2
"Dec 02, 2017 02:09:52 AM",27.4,62.9
"Dec 02, 2017 02:05:01 AM",27.4,63
"Dec 02, 2017 02:02:57 AM",27.4,63
"Dec 02, 2017 01:54:59 AM",27.3,63.6
"Dec 02, 2017 01:50:00 AM",27.3,63.5
"Dec 02, 2017 01:45:15 AM",27.3,63.3
"Dec 02, 2017 01:40:04 AM",27.4,63
"Dec 02, 2017 01:35:04 AM",27.5,62.8
"Dec 02, 2017 01:29:57 AM",27.4,63.1
"Dec 02, 2017 01:28:03 AM",27.4,63.1
"Dec 02, 2017 01:20:02 AM",27.3,63.4
"Dec 02, 2017 01:15:49 AM",27.3,63.4
"Dec 02, 2017 01:13:27 AM",27.3,63.4
"Dec 02, 2017 01:05:02 AM",27.5,62.9
"Dec 02, 2017 01:00:02 AM",27.6,62.5
"Dec 02, 2017 12:55:03 AM",27.5,62.8
"Dec 02, 2017 12:50:06 AM",27.5,63.2
"Dec 02, 2017 12:45:25 AM",27.5,62.7
"Dec 02, 2017 12:40:06 AM",27.5,62.7
"Dec 02, 2017 12:35:03 AM",27.5,62.7
"Dec 02, 2017 12:30:08 AM",27.5,62.7
"Dec 02, 2017 12:25:09 AM",27.4,63
"Dec 02, 2017 12:20:11 AM",27.4,63
"Dec 02, 2017 12:15:15 AM",27.4,63.1
"Dec 02, 2017 12:10:14 AM",27.4,63.2
"Dec 02, 2017 12:05:08 AM",27.4,62.8
"Dec 02, 2017 12:00:11 AM",27.5,62.5
"Dec 01, 2017 11:55:15 PM",27.5,62.6
"Dec 01, 2017 11:50:12 PM",27.5,62.3
"Dec 01, 2017 11:45:16 PM",27.5,62
"Dec 01, 2017 11:40:19 PM",27.6,62.1
"Dec 01, 2017 11:35:18 PM",27.7,61.5
"Dec 01, 2017 11:30:17 PM",27.9,60.8
"Dec 01, 2017 11:25:17 PM",27.8,61.2
"Dec 01, 2017 11:20:44 PM",27.6,62
"Dec 01, 2017 11:10:31 PM",27.4,62.5
"Dec 01, 2017 11:08:26 PM",27.4,62.4
"Dec 01, 2017 11:01:47 PM",27.5,62.4
"Dec 01, 2017 10:50:22 PM",27.6,62
"Dec 01, 2017 10:48:40 PM",27.6,61.6
"Dec 01, 2017 10:43:37 PM",27.6,61.6
"Dec 01, 2017 10:35:22 PM",27.6,61.6
"Dec 01, 2017 10:30:19 PM",27.6,61.5
"Dec 01, 2017 10:25:21 PM",27.8,60.7
"Dec 01, 2017 10:20:25 PM",27.9,60.1
"Dec 01, 2017 10:15:27 PM",27.8,60.4
"Dec 01, 2017 10:10:27 PM",27.7,60.9
"Dec 01, 2017 10:05:31 PM",27.5,61.6
"Dec 01, 2017 10:00:24 PM",27.5,61.5
"Dec 01, 2017 09:56:05 PM",27.5,61.7
"Dec 01, 2017 09:53:41 PM",27.5,61.7
"Dec 01, 2017 09:45:33 PM",27.6,61.1
"Dec 01, 2017 09:40:25 PM",27.6,60.9
"Dec 01, 2017 09:35:26 PM",27.6,60.4
"Dec 01, 2017 09:30:31 PM",27.6,60.3
"Dec 01, 2017 09:25:35 PM",27.6,60.2
"Dec 01, 2017 09:20:33 PM",27.7,59.7
"Dec 01, 2017 09:15:35 PM",27.9,59.1
"Dec 01, 2017 09:10:31 PM",27.9,58.7
"Dec 01, 2017 09:06:00 PM",27.9,58.5
"Dec 01, 2017 09:04:13 PM",27.9,58.5
"Dec 01, 2017 08:55:44 PM",27.7,59
"Dec 01, 2017 08:50:39 PM",27.6,58.7
"Dec 01, 2017 08:45:43 PM",27.7,58.5
"Dec 01, 2017 08:40:46 PM",27.6,58.3
"Dec 01, 2017 08:35:49 PM",27.7,57.1
"Dec 01, 2017 08:30:35 PM",27.5,58.2
"Dec 01, 2017 08:25:43 PM",27.5,58.1
"Dec 01, 2017 08:23:47 PM",27.5,58
"Dec 01, 2017 08:15:54 PM",27.5,57.1
"Dec 01, 2017 08:10:37 PM",27.5,56.6
"Dec 01, 2017 08:09:13 PM",27.5,56.2
"Dec 01, 2017 07:58:52 PM",27.7,55.5
"Dec 01, 2017 07:50:48 PM",27.5,55.3
"Dec 01, 2017 07:45:46 PM",27.2,55.8
"Dec 01, 2017 07:40:48 PM",27.2,55.4
